"05681";"Woodbury";"Washington";"VT"
"05682";"Worcester";"Washington";"VT"
"05701";"Rutland";"Rutland";"VT"
"05702";"Rutland";"Rutland";"VT"
"05730";"Belmont";"Rutland";"VT"
"05731";"Benson";"Rutland";"VT"
"05732";"Bomoseen";"Rutland";"VT"
"05733";"Brandon";"Rutland";"VT"
"05734";"Bridport";"Addison";"VT"
"05735";"Castleton";"Rutland";"VT"
"05736";"Center Rutland";"Rutland";"VT"
"05737";"Chittenden";"Rutland";"VT"
"05738";"Cuttingsville";"Rutland";"VT"
"05739";"Danby";"Rutland";"VT"
"05740";"East Middlebury";"Addison";"VT"
"05741";"East Poultney";"Rutland";"VT"
"05742";"East Wallingford";"Rutland";"VT"
"05743";"Fair Haven";"Rutland";"VT"
"05744";"Florence";"Rutland";"VT"
"05745";"Forest Dale";"Rutland";"VT"
"05746";"Gaysville";"Windsor";"VT"
"05747";"Granville";"Addison";"VT"
"05748";"Hancock";"Addison";"VT"
"05750";"Hydeville";"Rutland";"VT"
"05751";"Killington";"Rutland";"VT"
"05753";"Middlebury";"Addison";"VT"
"05757";"Middletown Springs";"Rutland";"VT"
"05758";"Mount Holly";"Rutland";"VT"
"05759";"North Clarendon";"Rutland";"VT"
"05760";"Orwell";"Addison";"VT"
"05761";"Pawlet";"Rutland";"VT"
"05762";"Pittsfield";"Rutland";"VT"
"05763";"Pittsford";"Rutland";"VT"
"05764";"Poultney";"Rutland";"VT"
"05765";"Proctor";"Rutland";"VT"
"05766";"Ripton";"Addison";"VT"
"05767";"Rochester";"Windsor";"VT"
"05768";"Rupert";"Bennington";"VT"
"05769";"Salisbury";"Addison";"VT"
"05770";"Shoreham";"Addison";"VT"
"05772";"Stockbridge";"Windsor";"VT"
"05773";"Wallingford";"Rutland";"VT"
"05774";"Wells";"Rutland";"VT"
"05775";"West Pawlet";"Rutland";"VT"
"05776";"West Rupert";"Bennington";"VT"
"05777";"West Rutland";"Rutland";"VT"
"05778";"Whiting";"Addison";"VT"
"05819";"Saint Johnsbury";"Caledonia";"VT"
"05820";"Albany";"Orleans";"VT"
"05821";"Barnet";"Caledonia";"VT"
"05822";"Barton";"Orleans";"VT"
"05823";"Beebe Plain";"Orleans";"VT"
"05824";"Concord";"Essex";"VT"
"05825";"Coventry";"Orleans";"VT"
"05826";"Craftsbury";"Orleans";"VT"
"05827";"Craftsbury Common";"Orleans";"VT"
"05828";"Danville";"Caledonia";"VT"
"05829";"Derby";"Orleans";"VT"
"05830";"Derby Line";"Orleans";"VT"
"05832";"East Burke";"Caledonia";"VT"
"05833";"East Charleston";"Orleans";"VT"
"05836";"East Hardwick";"Caledonia";"VT"
"05837";"East Haven";"Essex";"VT"
"05838";"East Saint Johnsbury";"Caledonia";"VT"
"05839";"Glover";"Orleans";"VT"
"05840";"Granby";"Essex";"VT"
"05841";"Greensboro";"Orleans";"VT"
"05842";"Greensboro Bend";"Orleans";"VT"
"05843";"Hardwick";"Caledonia";"VT"
"05845";"Irasburg";"Orleans";"VT"
"05846";"Island Pond";"Essex";"VT"
"05847";"Lowell";"Orleans";"VT"
"05848";"Lower Waterford";"Caledonia";"VT"
"05849";"Lyndon";"Caledonia";"VT"
"05850";"Lyndon Center";"Caledonia";"VT"
"05851";"Lyndonville";"Caledonia";"VT"
"05853";"Morgan";"Orleans";"VT"
"05855";"Newport";"Orleans";"VT"
"05857";"Newport Center";"Orleans";"VT"
"05858";"North Concord";"Essex";"VT"
"05859";"North Troy";"Orleans";"VT"
"05860";"Orleans";"Orleans";"VT"
"05861";"Passumpsic";"Caledonia";"VT"
"05862";"Peacham";"Caledonia";"VT"
"05863";"Saint Johnsbury Center";"Caledonia";"VT"
"05866";"Sheffield";"Caledonia";"VT"
"05867";"Sutton";"Caledonia";"VT"
"05868";"Troy";"Orleans";"VT"
"05871";"West Burke";"Caledonia";"VT"
"05872";"West Charleston";"Orleans";"VT"
"05873";"West Danville";"Caledonia";"VT"
"05874";"Westfield";"Orleans";"VT"
"05875";"West Glover";"Orleans";"VT"
"05901";"Averill";"Essex";"VT"
"05902";"Beecher Falls";"Essex";"VT"
"05903";"Canaan";"Essex";"VT"
"05904";"Gilman";"Essex";"VT"
"05905";"Guildhall";"Essex";"VT"
"05906";"Lunenburg";"Essex";"VT"
"05907";"Norton";"Essex";"VT"
"pmkQuestionID";"fldQuestionText";"fldAttribute1";"fldAttribute2"
"1";"Do you want to do something indoors or outdoors?";"Indoors";"Outdoors"
"2";"How much are you willing to spend?";"Less than $30";"No limit"
"3";"Do you want to get any exercise?";"Yes!";"No!"
"pmkUserID";"fldEmail";"fldPassword";"fldProfilePic";"fldDateJoined";"fldConfirmed"
"1";"cole.frost@uvm.edu";"12345678";;"2020-11-23 12:58:02";"1"
"14";"wonka17@gmail.com";"$2y$10$yjJpxD.9as6GVEoLPC0OROnCwmJvFG3K.YvtWHd0CUERm2mPLksEC";;"2020-11-23 22:06:33";"1"
"19";"kiwan.lee@uvm.edu";"$2y$10$yg581byqikZkbuMJMHd0ieblwtUchmTLROVxGC.Ro7j8zosaULAvu";;"2020-11-28 22:33:12";"1"
"24";"tertiaryclass3@gmail.com";"$2y$10$n4J.PWnoc0anuchRj8N4hOljBTRY8H.QhmaqdqLi..P3fjXI9tys2";;"2020-12-04 11:34:04";"1"
"25";"colewilliamfrost@gmail.com";"$2y$10$.UxByokGi3M5Ue12YSIfM.AoQ32cGzkOgr8IpDIWpR8D/puajr97K";;"2020-12-04 13:55:36";"1"
"26";"mriofrio@uvm.edu";"$2y$10$XcR3sW8SbNYRvRR/BBMpguD7rUKKYduwK/i2CLI/6UlYgbioopnF6";;"2020-12-05 15:56:48";"0"
